sp_cat,sp_key,scientific_name_dataset,common_name_dataset,worms_id,gbif_id,redlist_code,rl_score,suitability,suit_rl,pct_total
fish,Fis-28228,Chromis axillaris,Grey chromis,212821,NA,LC,0.2,19.294414641842852,3.858882928368571,7.714987594353779e-5
fish,Fis-31833,Centropomus nigrescens,Black snook,280063,2369647,LC,0.2,19.28344562078922,3.8566891241578443,7.71060156539556e-5
fish,Fis-26955,Torquigener hypselogeneion,Orange-spotted toadfish,219961,NA,LC,0.2,19.277806136917928,3.8555612273835855,7.708346583893751e-5
fish,Fis-21960,Trachipterus jacksonensis,Blackflash ribbonfish,272534,NA,LC,0.2,19.274260874571784,3.854852174914357,7.706928989448574e-5
fish,Fis-29006,Apterichtus equatorialis,Equatorial eel,271923,NA,LC,0.2,19.234612944162436,3.8469225888324874,7.691075526312845e-5
fish,Fis-113852,Gobiosoma chiquita,Sonora goby,276505,NA,LC,0.2,19.22930060393532,3.8458601207870644,7.688951355162283e-5
other,W-Scl-207124,Astreopora gracilis,NA,207124,NA,LC,0.2,19.224219276567062,3.8448438553134126,7.686919555891009e-5
fish,Fis-113272,Amblyeleotris yanoi,Flagtail shrimpgoby,278985,NA,LC,0.2,19.21656976744186,3.8433139534883725,7.683860853717384e-5
fish,Fis-26184,Dischistodus chrysopoecilus,White-spot damsel,280559,NA,LC,0.2,19.21656976744186,3.8433139534883725,7.683860853717384e-5
fish,Fis-27723,Neoglyphidodon bonang,Ocellated damsel,278810,NA,LC,0.2,19.21656976744186,3.8433139534883725,7.683860853717384e-5
fish,Fis-31835,Centropomus viridis,White snook,280070,NA,LC,0.2,19.20492487479132,3.840984974958264,7.679204573441242e-5
fish,Fis-58809,Cryptocentrus leptocephalus,Pink-speckled shrimpgoby,278334,NA,LC,0.2,19.18147757873785,3.8362955157475707,7.669829031268466e-5
fish,Fis-21520,Plectorhinchus chaetodonoides,Harlequin sweetlips,273483,NA,LC,0.2,19.169130266290207,3.8338260532580417,7.66489188421708e-5
fish,Fis-25663,Choerodon anchorago,Orange-dotted tuskfish,277262,NA,LC,0.2,19.167200365965233,3.8334400731930467,7.664120201979401e-5
fish,Fis-116143,Grammonus diagrammus,Purple brotula,272770,NA,LC,0.2,19.16091686091686,3.8321833721833722,7.66160770474136e-5
fish,Fis-28503,Chromis opercularis,Doublebar chromis,212798,NA,LC,0.2,19.14946295284908,3.8298925905698162,7.657027790797863e-5
fish,Fis-30936,Pseudamia zonata,Paddlefish cardinalfish,276899,NA,LC,0.2,19.147240668651246,3.8294481337302493,7.656139197112297e-5
fish,Fis-32270,Eviota pellucida,Transparent dwarfgoby,278600,NA,LC,0.2,19.146193771626297,3.8292387543252597,7.655720589048255e-5
other,Fis-131855,Amblyraja jenseni,Shorttail skate,105864,NA,LC,0.2,19.13425495148212,3.8268509902964243,7.650946780098188e-5
fish,Fis-35696,Odontoscion xanthops,Yelloweye croaker,281839,NA,LC,0.2,19.124679322729605,3.824935864545921,7.647117907421555e-5
fish,Fis-24666,Hemanthias peruanus,Splittail bass,275930,NA,LC,0.2,19.117024775268582,3.8234049550537166,7.644057190639086e-5
fish,Fis-57013,Parapocryptes serperaster,NA,282101,NA,LC,0.2,19.107038123167154,3.821407624633431,7.64006396780741e-5
fish,Fis-35603,Symphurus prolatinaris,Halfstriped tonguefish,274270,NA,LC,0.2,19.10552147239264,3.821104294478528,7.639457525884834e-5
fish,Fis-29093,Diplectrum macropoma,Mexican sand perch,276181,NA,LC,0.2,19.093896713615024,3.818779342723005,7.634809296258725e-5
fish,Fis-59453,Centropyge vrolikii,Pearlscale angelfish,278853,NA,LC,0.2,19.063443178318447,3.8126886356636898,7.622632267238742e-5
fish,Fis-57020,Pleurosicya bilobata,Bilobed ghost goby,278436,NA,LC,0.2,19.044409018446824,3.8088818036893652,7.615021344077588e-5
fish,Fis-29506,Scomber australasicus,Blue mackerel,219715,NA,LC,0.2,19.044223359595147,3.8088446719190294,7.614947107270509e-5
mollusk,W-Msc-138848,Bathyteuthis abyssicola,deepsea squid,138848,NA,LC,0.2,19.039156122180497,3.8078312244360997,7.612920941951821e-5
fish,Fis-32902,Samariscus triocellatus,Three-spot righteye flounder,214693,NA,LC,0.2,19.018455998199414,3.803691199639883,7.604643873034204e-5
fish,Fis-25341,Plectropomus leopardus,Leopard coralgrouper,218261,NA,LC,0.2,18.98116591928251,3.7962331838565024,7.589733210981131e-5
fish,Fis-31500,Pomacentrus grammorhynchus,Bluespot damsel,277151,NA,LC,0.2,18.98031623104227,3.7960632462084543,7.58939345803427e-5
fish,Fis-133385,Protemblemaria bicirrus,Warthead blenny,282377,NA,LC,0.2,18.971534195933458,3.794306839186692,7.585881908543116e-5
crustacean,SLB-155564,Polycheles coccifer,NA,382984,NA,LC,0.2,18.962427994153554,3.792485598830711,7.582240739061287e-5
fish,Fis-23866,Trachinotus rhodopus,Gafftopsail pompano,273297,NA,LC,0.2,18.958891126643763,3.791778225328753,7.580826501341852e-5
fish,Fis-32767,Rypticus nigripinnis,Blackfin soapfish,275961,NA,LC,0.2,18.944825832697685,3.788965166539537,7.575202409068557e-5
fish,Fis-54510,Pteroidichthys amboinensis,Ambon scorpionfish,282501,NA,LC,0.2,18.94355828220859,3.788711656441718,7.57469557139143e-5
fish,Fis-136340,Tomicodon zebra,Zebra clingfish,283004,NA,LC,0.2,18.939867202842983,3.7879734405685968,7.57321967113511e-5
fish,Fis-26552,Pseudanthias smithvanizi,Princess anthias,277480,NA,LC,0.2,18.930076406575598,3.7860152813151196,7.569304762435164e-5
fish,Fis-32273,Eviota queenslandica,Queensland dwarfgoby,278604,NA,LC,0.2,18.929067156562564,3.785813431312513,7.568901207754979e-5
fish,Fis-144354,Opistognathus darwiniensis,Darwin jawfish,276446,NA,LC,0.2,18.921511627906977,3.7843023255813955,7.565880084236661e-5
fish,Fis-24453,Bagre panamensis,Chilhuil sea catfish,275588,NA,LC,0.2,18.92130518234165,3.7842610364683305,7.565797535737266e-5
fish,Fis-31493,Pomacentrus amboinensis,Ambon damsel,277132,NA,LC,0.2,18.919294169709037,3.7838588339418076,7.564993420256144e-5
fish,Fis-137761,Apogon pacificus,Pink cardinalfish,273065,NA,LC,0.2,18.916154192290385,3.7832308384580773,7.563737881423734e-5
fish,Fis-25707,Cheilinus fasciatus,Redbreasted wrasse,218940,NA,LC,0.2,18.910734463276835,3.7821468926553674,7.561570770221842e-5
fish,Fis-146346,Sueviota aprica,Sunny dwarfgoby,276879,NA,LC,0.2,18.909810044236274,3.781962008847255,7.561201135715572e-5
fish,Fis-158666,Diancistrus alleni,Allen's coralbrotula,280520,NA,LC,0.2,18.896353718059146,3.7792707436118294,7.555820542862706e-5
fish,Fis-151821,Fusigobius humeralis,Shoulderspot sandgoby,312514,NA,LC,0.2,18.876128668171557,3.7752257336343114,7.547733435175098e-5
fish,Fis-30239,Lethrinus semicinctus,Black blotch emperor,278639,NA,LC,0.2,18.875116149414605,3.775023229882921,7.547328573468022e-5
fish,Fis-34182,Chaetodontoplus meredithi,Queensland yellowtail angelfish,280120,NA,LC,0.2,18.84457478005865,3.7689149560117303,7.535116423471786e-5
mollusk,W-Msc-215514,Conus emaciatus,false virgin cone,215514,NA,LC,0.2,18.840049854590777,3.768009970918156,7.533307104842636e-5
fish,Fis-25051,Zalieutes elater,Roundel batfish,283203,NA,LC,0.2,18.82392523364486,3.7647850467289725,7.526859578298264e-5
fish,Fis-32259,Callogobius centrolepis,Centrescale goby,219406,NA,LC,0.2,18.821451104100948,3.7642902208201896,7.525870282738256e-5
fish,Fis-35775,Diplectrum euryplectrum,Bighead sand perch,276179,NA,LC,0.2,18.819056073383635,3.763811214676727,7.524912615319204e-5
other,W-Scl-291009,Sandalolitha dentata,NA,291009,NA,LC,0.2,18.79260859929078,3.758521719858156,7.51433743393558e-5
fish,Fis-31636,Petroscirtes mitratus,Floral blenny,219329,NA,LC,0.2,18.791811687122184,3.758362337424437,7.514018783817987e-5
other,W-Scl-207406,Hydnophora rigida,spine coral,207406,NA,LC,0.2,18.78854982446665,3.75770996489333,7.512714508441455e-5
other,W-Scl-207510,Turbinaria stellulata,NA,207510,NA,LC,0.2,18.78854982446665,3.75770996489333,7.512714508441455e-5
fish,Fis-35641,Uropterygius versutus,Crafty moray,277955,NA,LC,0.2,18.743589743589745,3.748717948717949,7.494736950031664e-5
fish,Fis-26192,Pseudanthias pleurotaenia,Square-spot fairy basslet,277473,NA,LC,0.2,18.706084419556728,3.7412168839113455,7.479740220925955e-5
fish,Fis-145025,Pleurosicya labiata,Barrel-sponge ghostgoby,278440,NA,LC,0.2,18.69941348973607,3.7398826979472144,7.47707280956549e-5
fish,Fis-25770,Chrysiptera cyanea,Sapphire devil,218781,NA,LC,0.2,18.687383080440657,3.7374766160881316,7.472262378143133e-5
mollusk,W-Msc-428144,Conus granum,NA,428144,NA,LC,0.2,18.685615691972394,3.737123138394479,7.471555677247554e-5
fish,Fis-31080,Acanthurus leucocheilus,Palelipped surgeonfish,219629,NA,LC,0.2,18.67406199021207,3.7348123980424144,7.466935860196643e-5
fish,Fis-23862,Trachinotus blochii,Snubnose pompano,151169,NA,LC,0.2,18.6665999332666,3.73331998665332,7.46395211190309e-5
mollusk,W-Msc-342067,Todarodes pacificus,Japanese flying squid,342067,NA,LC,0.2,18.645827162322274,3.729165432464455,7.455645994660836e-5
fish,Fis-32758,Myrichthys tigrinus,Spotted snake-eel,275489,NA,LC,0.2,18.63879472693032,3.7277589453860642,7.452834033126156e-5
mollusk,W-Msc-215542,Conus monachus,NA,215542,NA,LC,0.2,18.607802874743328,3.7215605749486658,7.440441754863919e-5
fish,Fis-161164,Ctenogobiops mitodes,Thread shrimpgoby,398631,NA,LC,0.2,18.599954306602697,3.7199908613205395,7.437303457747245e-5
fish,Fis-162039,Opistognathus seminudus,Halfnaked jawfish,389022,NA,LC,0.2,18.592375366568916,3.7184750733137832,7.434272973048727e-5
fish,Fis-32243,Bryaninops amplus,Large whip goby,219392,NA,LC,0.2,18.587678805493816,3.7175357610987634,7.432395024891029e-5
other,W-Scl-207455,Favites complanata,larger star coral,207455,NA,LC,0.2,18.578363459248838,3.715672691849768,7.428670227738528e-5
fish,Fis-32276,Eviota sigillata,Adorned dwarfgoby,219453,NA,LC,0.2,18.5713862032149,3.7142772406429803,7.425880330001608e-5
fish,Fis-55078,Laeops kitaharae,NA,278070,NA,LC,0.2,18.571017901476544,3.714203580295309,7.42573306233917e-5
other,Fis-21798,Mobula japanica,Spinetail mobula,105858,NA,NT,0.4,9.277934229651162,3.711173691860465,7.419675466884473e-5
fish,Fis-125788,Helcogramma fuscipectoris,Fourspot triplefin,279234,NA,LC,0.2,18.555858310626704,3.711171662125341,7.419671408875565e-5
fish,Fis-4223,Siganus vulpinus,Foxface,273929,NA,LC,0.2,18.540708915145004,3.708141783029001,7.413613832091151e-5
fish,Fis-32439,Malthopsis annulifera,NA,277540,NA,LC,0.2,18.538225713738264,3.707645142747653,7.412620909092299e-5
fish,Fis-24542,Dormitator latifrons,Pacific fat sleeper,276408,NA,LC,0.2,18.53067853705486,3.706135707410972,7.409603125160228e-5
fish,Fis-113505,Exerpes asper,Sargassum blenny,1804065,NA,LC,0.2,18.530364372469634,3.706072874493927,7.409477504563666e-5
fish,Fis-28639,Cymbacephalus beauforti,Crocodile fish,280462,NA,LC,0.2,18.501452081316554,3.700290416263311,7.397916751272575e-5
fish,Fis-23775,Sardinella melanura,Blacktip sardinella,212271,NA,LC,0.2,18.480940794809406,3.6961881589618812,7.38971519015324e-5
fish,Fis-26950,Gobiosoma paradoxum,Paradox goby,276513,NA,LC,0.2,18.4510214772132,3.69020429544264,7.377751771289748e-5
fish,Fis-156277,Dactyloscopus fimbriatus,NA,276398,NA,LC,0.2,18.43964158300838,3.6879283166016763,7.37320145223395e-5
fish,Fis-25711,Cymolutes torquatus,Finescale razorfish,218966,NA,LC,0.2,18.433707596751074,3.686741519350215,7.370828712184044e-5
fish,Fis-26440,Valenciennea helsdingenii,Twostripe goby,219594,NA,LC,0.2,18.43086738814408,3.686173477628816,7.369693037711661e-5
fish,Fis-26685,Cyprinocirrhites polyactis,Swallowtail hawkfish,218864,NA,LC,0.2,18.42897826848931,3.685795653697862,7.368937661869929e-5
fish,Fis-25133,Gnathanodon speciosus,Golden trevally,218429,NA,LC,0.2,18.42467791997959,3.684935583995918,7.36721814168651e-5
other,W-Scl-288342,Echinopora horrida,NA,288342,NA,LC,0.2,18.423744292237444,3.684748858447489,7.366844825025596e-5
fish,Fis-33828,Nettastoma parviceps,Duck-billed eel,217557,NA,LC,0.2,18.418843574547722,3.6837687149095446,7.36488524361919e-5
fish,Fis-168126,Enneanectes macrops,Mexican triplefin,835053,NA,LC,0.2,18.417573796214572,3.6835147592429145,7.364377515125236e-5
fish,Fis-113438,Crocodilichthys gracilis,Lizard triplefin,280435,NA,LC,0.2,18.407954178767344,3.681590835753469,7.360531053304785e-5
other,W-Scl-207229,Porites cylindrica,yellow finger coral,207229,NA,LC,0.2,18.3978750686939,3.67957501373878,7.356500860597611e-5
fish,Fis-167058,Pristicon trimaculatus,Three-spot cardinalfish,712699,NA,LC,0.2,18.39056208729264,3.6781124174585282,7.353576721055896e-5
fish,Fis-153570,Protosciaena bathytatos,Deep-water drum,315356,NA,LC,0.2,18.370455856895557,3.6740911713791116,7.345537124055305e-5
fish,Fis-58578,Plectorhinchus vittatus,Indian Ocean oriental sweetlips,218545,NA,LC,0.2,18.36915641476274,3.6738312829525483,7.345017534312867e-5
fish,Fis-31123,Halichoeres chrysus,Canary wrasse,275759,NA,LC,0.2,18.36867152693398,3.6737343053867964,7.34482364900186e-5
fish,Fis-114179,Enneapterygius rhabdotus,Umpire Triplefin,277334,NA,LC,0.2,18.36247512677322,3.6724950253546442,7.342345981176361e-5
fish,Fis-26476,Sargocentron tiereoides,Pink squirrelfish,217949,NA,LC,0.2,18.324653346435202,3.6649306692870405,7.327222715116173e-5
fish,Fis-52521,Polyipnus matsubarai,NA,274989,NA,LC,0.2,18.30823742842565,3.6616474856851298,7.32065871169111e-5
other,W-Scl-207320,Pavona decussata,cactus coral,207320,NA,LC,0.2,18.29531432382858,3.6590628647657164,7.315491330690046e-5
other,W-Scl-207471,Leptastrea inaequalis,NA,207471,NA,LC,0.2,18.28896447889366,3.6577928957787322,7.312952307049871e-5
fish,Fis-27747,Coradion melanopus,Twospot coralfish,280392,NA,LC,0.2,18.284457478005866,3.6568914956011733,7.311150155671737e-5
mollusk,W-Msc-215471,Conus aulicus,princely cone,215471,NA,LC,0.2,18.28436018957346,3.6568720379146917,7.311111254307636e-5
fish,Fis-31425,Scarus quoyi,Quoy's parrotfish,276058,NA,LC,0.2,18.281171356668956,3.6562342713337914,7.309836180315739e-5
fish,Fis-113707,Aruma histrio,Slow goby,279704,NA,LC,0.2,18.278889855913356,3.6557779711826712,7.308923908533842e-5
crustacean,ITS-552914,Acanthacaris tenuimana,prickly deep-sea lobster,246160,NA,LC,0.2,18.26926454953081,3.653852909906162,7.305075171958431e-5
fish,Fis-26452,Mahidolia mystacina,Flagfin prawn goby,219512,NA,LC,0.2,18.268767599305015,3.653753519861003,7.304876463425512e-5
fish,Fis-59578,Myripristis botche,Blacktip soldierfish,217922,NA,LC,0.2,18.257949328345518,3.651589865669104,7.300550712797977e-5
fish,Fis-35685,Hippoglossina bollmani,NA,275823,NA,LC,0.2,18.254187553490645,3.6508375106981292,7.299046544525613e-5
fish,Fis-50050,Polyipnus omphus,NA,217607,NA,LC,0.2,18.254029393066826,3.6508058786133653,7.298983303130094e-5
fish,Fis-30783,Citharichthys fragilis,Gulf sanddab,275687,NA,LC,0.2,18.253642161799263,3.650728432359853,7.298828466381695e-5
fish,Fis-35756,Sphoeroides sechurae,Peruvian puffer,275284,NA,LC,0.2,18.246462715105164,3.649292543021033,7.295957721494769e-5
fish,Fis-10767,Asterorhombus intermedius,Intermediate flounder,219792,NA,LC,0.2,18.217326732673268,3.643465346534654,7.284307523902151e-5
fish,Fis-55097,Soleichthys heterorhinos,Black-tip sole,282821,NA,LC,0.2,18.210365853658537,3.6420731707317078,7.281524174614737e-5
fish,Fis-28726,Caprodon schlegelii,Sunrise perch,280031,NA,LC,0.2,18.208405154723796,3.6416810309447594,7.280740177367937e-5
fish,Fis-150774,Myripristis earlei,Earle's soldierfish,276194,NA,LC,0.2,18.206486164831894,3.641297232966379,7.27997285773246e-5
fish,Fis-28934,Rhynchoconger nitens,Bignose conger,275426,NA,LC,0.2,18.20264175257732,3.6405283505154644,7.278435646399432e-5
fish,Fis-26468,Ophichthus cephalozona,Dark-shouldered snake eel,271946,NA,LC,0.2,18.19867587795049,3.639735175590098,7.27684986760724e-5
fish,Fis-123138,Serranus aequidens,Deepwater serrano,273888,NA,LC,0.2,18.18710924911376,3.6374218498227524,7.272224881587177e-5
other,W-Scl-207301,Pavona venosa,NA,207301,NA,LC,0.2,18.18105548037889,3.6362110960757783,7.269804245794095e-5
fish,Fis-25788,Pomacentrus brachialis,Charcoal damsel,212977,NA,LC,0.2,18.18105548037889,3.6362110960757783,7.269804245794095e-5
fish,Fis-25791,Platax orbicularis,Orbicular batfish,218711,NA,LC,0.2,18.17752460419341,3.6355049208386827,7.268392403741675e-5
fish,Fis-150609,Gobiopsis malekulae,Striped barbelgoby,277789,NA,LC,0.2,18.177126341866227,3.6354252683732455,7.268233156157823e-5
fish,Fis-52520,Polyipnus fraseri,NA,274983,NA,LC,0.2,18.16275659824047,3.632551319648094,7.262487327851308e-5
fish,Fis-62350,Uropterygius fasciolatus,Blotched moray,277947,NA,LC,0.2,18.15076522305438,3.630153044610876,7.257692504452037e-5
fish,Fis-26438,Trimma okinawae,Orange-red pygmygoby,278508,NA,LC,0.2,18.15064554321475,3.6301291086429504,7.257644649749256e-5
fish,Fis-138850,Priolepis pallidicincta,Palebarred goby,276773,NA,LC,0.2,18.14758967329221,3.629517934658442,7.256422741804393e-5
fish,Fis-28516,Microspathodon dorsalis,Giant damselfish,281572,NA,LC,0.2,18.14173006480699,3.628346012961398,7.254079742153436e-5
fish,Fis-28514,Microspathodon bairdii,Bumphead damselfish,281570,NA,LC,0.2,18.136312621161107,3.6272625242322216,7.251913544769534e-5
fish,Fis-30772,Balistes polylepis,Finescale triggerfish,275234,NA,LC,0.2,18.13237937729201,3.6264758754584023,7.250340813581833e-5
fish,Fis-53012,Pleurosicya mossambica,Toothy goby,219540,NA,LC,0.2,18.123002365430104,3.624600473086021,7.246591359061983e-5
other,W-Scl-207501,Heteropsammia cochlea,walking dendro,207501,NA,LC,0.2,18.113544201135444,3.622708840227089,7.242809455254421e-5
fish,Fis-113838,Lythrypnus pulchellus,Gorgeous goby,281468,NA,LC,0.2,18.09051293041863,3.618102586083726,7.233600263311532e-5
fish,Fis-32396,Fusigobius signipinnis,Signalfin goby,278771,NA,LC,0.2,18.084908353794326,3.6169816707588653,7.231359239682117e-5
fish,Fis-25751,Pomacanthus semicirculatus,Semicircle angelfish,220003,NA,LC,0.2,18.08195899264542,3.616391798529084,7.230179919910179e-5
fish,Fis-62914,Haemulon scudderii,Grey grunt,275734,NA,LC,0.2,18.07577019150708,3.615154038301416,7.227705290599442e-5
fish,Fis-22967,Exyrias belissimus,Mud reef-goby,219465,NA,LC,0.2,18.070559610705597,3.6141119221411198,7.22562180856648e-5
fish,Fis-31471,Anampses melanurus,White-spotted wrasse,279173,NA,LC,0.2,18.062348476863075,3.6124696953726154,7.222338537376005e-5
other,W-Scl-207498,Plerogyra sinuosa,rounded bubblegum coral,207498,NA,LC,0.2,18.059426575790006,3.6118853151580015,7.221170197680342e-5
fish,Fis-25970,Ecsenius yaeyamaensis,Yaeyama blenny,277692,NA,LC,0.2,18.051150202976995,3.610230040595399,7.217860840295632e-5
fish,Fis-143448,Gymnothorax microstictus,Smallspot moray,271851,NA,LC,0.2,18.026514285714285,3.605302857142857,7.208010020792399e-5
fish,Fis-25511,Pterois volitans,Red lionfish,159559,NA,LC,0.2,18.019387652331552,3.6038775304663107,7.205160393625267e-5
fish,Fis-167304,Ostorhinchus pleuron,Rib-bar cardinalfish,712683,NA,LC,0.2,18.01759530791789,3.603519061583578,7.204443713945013e-5
fish,Fis-25296,Saurida elongata,Slender lizardfish,272109,NA,LC,0.2,18.01759530791789,3.603519061583578,7.204443713945013e-5
fish,Fis-25370,Taenioides cirratus,Bearded worm goby,277223,NA,LC,0.2,18.01759530791789,3.603519061583578,7.204443713945013e-5
crustacean,PBD-275001,Polycheles baccatus,NA,382983,NA,LC,0.2,18.005084231294582,3.6010168462589167,7.199441084804272e-5
fish,Fis-146270,Cirrhilabrus bathyphilus,Deepwater wrasse,277839,NA,LC,0.2,18.002035830618894,3.600407166123779,7.198222163482629e-5
other,W-Scl-288182,Acropora abrolhosensis,NA,288182,NA,EN,0.8,4.5,3.6,7.197408124380613e-5
fish,Fis-23530,Haemulon steindachneri,Chere-chere grunt,275738,NA,LC,0.2,17.982412566288513,3.596482513257703,7.190375683364943e-5
fish,Fis-26946,Echidna nocturna,Palenose moray,278678,NA,LC,0.2,17.971951823131498,3.5943903646262996,7.186192892376867e-5
fish,Fis-161628,Parapercis queenslandica,NA,398611,NA,LC,0.2,17.963311042833904,3.592662208566781,7.182737824470485e-5
mollusk,W-Msc-341786,Argonauta nouryi,rough-keeled argonaut,341786,NA,LC,0.2,17.948410717257445,3.589682143451489,7.176779839783822e-5
other,Fis-21818,Urobatis maculatus,Spotted round ray,283087,NA,LC,0.2,17.902326770646894,3.580465354129379,7.158352896909472e-5
fish,Fis-145889,Foa hyalina,Hyaline cardinalfish,279257,NA,LC,0.2,17.89149560117302,3.578299120234604,7.154021988733483e-5
fish,Fis-144759,Gerres longirostris,Strongspine silver-biddy,NA,NA,LC,0.2,17.88793671720501,3.5775873434410026,7.15259894760098e-5
